Product,Page,Spec_Field,nome_modello1,codice_sku1,value1,nome_modello2,codice_sku2,value2,nome_modello3,codice_sku3,value3,nome_modello4,codice_sku4,value4,nome_modello5,codice_sku5,value5,nome_modello6,codice_sku6,value6,nome_modello7,codice_sku7,value7,nome_modello8,codice_sku8,value8,nome_modello9,codice_sku9,value9,nome_modello10,codice_sku10,value10,nome_modello11,codice_sku11,value11,nome_modello12,codice_sku12,value12,nome_modello13,codice_sku13,value13,nome_modello14,codice_sku14,value14,nome_modello15,codice_sku15,value15,nome_modello16,codice_sku16,value16,nome_modello17,codice_sku17,value17
D700 HS,136-137,Apparecchiatura elettronica,D700 HS,110602,E700HS incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Arresti meccanici integrati in apertura e chiusura,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Capacità di sollevamento,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Condensatore di spunto,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Coppia max,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Corsa dello stelo,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Diametro albero serranda,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Diametro scatole portamolle,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Dimensione del pilastro a sezione quadrata,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Dimensione max porta (LxH),D700 HS,110602,Vedi tabella BINARI A CINGHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Dimensioni (LxPxH),D700 HS,110602,360 x 200 x 145 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Dimensioni colonna,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Dispositivo di sblocco,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Encoder,D700 HS,110602,Elettronico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Finecorsa,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Forza max di spinta,D700 HS,110602,700 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Frequenza di utilizzo,D700 HS,110602,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Grado di protezione,D700 HS,110602,Solo per uso interno (IP20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Larghezza max anta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Larghezza max serranda,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Luce di cortesia,D700 HS,110602,230V - 40 W (max),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Lunghezza max anta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Lunghezza max asta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Modello,D700 HS,110602,D700 HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Motore elettrico,D700 HS,110602,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Peso,D700 HS,110602,6.3 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Peso max anta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Peso max anta cantilever,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Peso max porta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Peso operatore,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Pignone,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Portata gruppo motore-pompa,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Potenza max,D700 HS,110602,440 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Raffreddamento,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Rapporto di riduzione,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Regolazione della forza,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Regolazione velocità e controllo motore,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Rumorosità,D700 HS,110602,45 dbA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Spazio di fermata,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Staffe di fissaggio,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Temperatura ambiente di esercizio,D700 HS,110602,-20 °C ÷ +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tempo di apertura,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tempo di utilizzo continuo (ROT),D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Temporizzazione lampada di cortesia,D700 HS,110602,120 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tensione di alimentazione di rete,D700 HS,110602,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Termoprotezione,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di asta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di materiale,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di motoriduttore,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di olio,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di rallentamento,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di trattamento,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Tipo di utilizzo,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità angolare max,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità dell'anta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità di rallentamento,D700 HS,110602,2.5 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità di rotazione motore,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità max,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità max anta,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità max carrello,D700 HS,110602,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,Velocità max stelo,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,"da 4,5 m a 5 m",D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,da 5 m a 7 m,D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,"da 7 m a 7,5 m",D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,"da 7,5 m a 8 m",D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D700 HS,136-137,"fino a 4,5 m",D700 HS,110602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,1,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,2,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,620 Rapida,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,620 Standard,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,620 Standard ARTICOLATA,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Altezza max serranda,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Altezza min architrave,D1000,110601,35 mm,Model_2,,35 mm,Model_3,,35 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Angolo max apertura anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Apparecchiatura elettronica,D1000,110601,E1000 integrata,Model_2,,E1000 integrata,Model_3,,E1000 integrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Arresti meccanici integrati in apertura e chiusura,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Capacità di sollevamento,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Condensatore di spunto,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Coppia max,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Corsa dello stelo,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Diametro albero serranda,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Diametro scatole portamolle,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Dimensione del pilastro a sezione quadrata,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Dimensione max porta (LxH),D1000,110601,Vedi tabella BINARI A CINGHIA,Model_2,,Vedi tabella BINARI A CINGHIA,Model_3,,Vedi tabella BINARI A CINGHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Dimensioni (LxPxH),D1000,110601,360 x 200 x 145 mm,Model_2,,360 x 200 x 145 mm,Model_3,,360 x 200 x 145 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Dimensioni colonna,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Dispositivo di sblocco,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Encoder,D1000,110601,Elettronico,Model_2,,Elettronico,Model_3,,Elettronico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Finecorsa,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Forza max di spinta,D1000,110601,1000 N,Model_2,,1000 N,Model_3,,1000 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Frequenza di utilizzo,D1000,110601,Uso continuo,Model_2,,Uso continuo,Model_3,,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Grado di protezione,D1000,110601,Solo per uso interno (IP20),Model_2,,Solo per uso interno (IP20),Model_3,,Solo per uso interno (IP20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Larghezza max anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Larghezza max serranda,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Luce di cortesia,D1000,110601,230V - 40 W (max),Model_2,,230V - 40 W (max),Model_3,,230V - 40 W (max),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Lunghezza max anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Lunghezza max asta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Modello,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Motore elettrico,D1000,110601,Con spazzole 24V,Model_2,,Con spazzole 24V,Model_3,,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Peso,D1000,110601,6.4 Kg,Model_2,,6.4 Kg,Model_3,,6.4 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Peso max anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Peso max anta cantilever,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Peso max porta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Peso operatore,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Pignone,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Portata gruppo motore-pompa,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Potenza max,D1000,110601,350 W,Model_2,,350 W,Model_3,,350 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Raffreddamento,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Rapporto di riduzione,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Regolazione della forza,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Regolazione velocità e controllo motore,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Rumorosità,D1000,110601,45 dbA,Model_2,,45 dbA,Model_3,,45 dbA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Spazio di fermata,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Staffe di fissaggio,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Temperatura ambiente di esercizio,D1000,110601,-20 °C ÷ +55 °C,Model_2,,-20 °C ÷ +55 °C,Model_3,,-20 °C ÷ +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tempo di apertura,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tempo di utilizzo continuo (ROT),D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Temporizzazione lampada di cortesia,D1000,110601,120 s,Model_2,,120 s,Model_3,,120 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tensione di alimentazione di rete,D1000,110601,220-240V~ 50/60 Hz,Model_2,,220-240V~ 50/60 Hz,Model_3,,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Termoprotezione,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di asta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di materiale,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di motoriduttore,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di olio,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di rallentamento,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di trattamento,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Tipo di utilizzo,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità angolare max,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità dell'anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità di rallentamento,D1000,110601,1.3 m/min,Model_2,,1.3 m/min,Model_3,,1.3 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità di rotazione motore,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità max,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità max anta,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità max carrello,D1000,110601,6.6 m/min,Model_2,,6.6 m/min,Model_3,,6.6 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,Velocità max stelo,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,"da 4,5 m a 5 m",D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,da 5 m a 7 m,D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,"da 7 m a 7,5 m",D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,"da 7,5 m a 8 m",D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1000,138-139,"fino a 4,5 m",D1000,110601,,Model_2,,,Model_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,1,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,2,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,620 Rapida,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,620 Standard,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,620 Standard ARTICOLATA,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Altezza max serranda,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Altezza min architrave,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Angolo max apertura anta,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Apparecchiatura elettronica,550 ITT,,E550 incorporata,550 Slave,,Non compresa,550 L ITT,,E550 incorporata,550 L Slave,,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Arresti meccanici integrati in apertura e chiusura,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Capacità di sollevamento,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Condensatore di spunto,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Coppia max,550 ITT,,300 Nm (*),550 Slave,,300 Nm (*),550 L ITT,,250 Nm (*),550 L Slave,,250 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Corsa dello stelo,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Diametro albero serranda,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Diametro scatole portamolle,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Dimensione del pilastro a sezione quadrata,550 ITT,,,550 Slave,,,550 L ITT,,,550 L Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Dimensione max porta (LxH),550 ITT,,3.00 x 2.70 (**),550 Slave,,4.00 x 3.00 (**),550 L ITT,,3.00 x 2.70 (**),550 L Slave,,4.00 x 3.00 (**),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,148-149,Dimensioni (LxPxH),550 ITT,,670 x 175 x 120 mm,550 Slave,,670 x 175 x 120 mm,550 L ITT,,670 x 175 x 120 mm,550 L Slave,,670 x 175 x 120 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
