Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
204-205,XTO - Sistema 868MHz SLH-DS,Frequenza di ricezione,XR2N,,868.35 ± 0.2 Mhz,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Corrente assorbita,XR2N,,100 mA,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Decodifica segnale radio,XR2N,,DS-SLH-RC,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Memoria codici radio,XR2N,,250,XR4N,,250 CH 1-2 / 250 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero canali,XR2N,,2,XR4N,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero uscite a relè (N.A.),XR2N,,1 impulsiva (CH1),XR4N,,2 impulsiva (CH1-3),,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Portata contatti,XR2N,,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Grado di protezione,XR2N,,IP 44,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Temperatura ambiente di esercizio,XR2N,,-20° C ÷ +55 ° C,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Dimensioni (LxPxH),XR2N,,"90 x 70 x 32,5 mm",XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Tensione di alimentazione,PLUS1 433,,20 ÷ 30V,DECODER SLH,,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Corrente assorbita,PLUS1 433,,10 mA / V,DECODER SLH,,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero max schede di decodifica collegabili,PLUS1 433,,50,DECODER SLH,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Decodifica segnale radio,PLUS1 433,,Tramite DECODER,DECODER SLH,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Memoria codici radio,PLUS1 433,,-,DECODER SLH,,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Collegamento,PLUS1 433,,-,DECODER SLH,,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Tensione di alimentazione,XR2N,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Frequenza di ricezione,XR2N,,868.35 ± 0.2 Mhz,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Corrente assorbita,XR2N,,100 mA,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Decodifica segnale radio,XR2N,,DS-SLH-RC,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Memoria codici radio,XR2N,,250,XR4N,,250 CH 1-2 / 250 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero canali,XR2N,,2,XR4N,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero uscite a relè (N.A.),XR2N,,1 impulsiva (CH1),XR4N,,2 impulsiva (CH1-3),,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Portata contatti,XR2N,,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Grado di protezione,XR2N,,IP 44,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Temperatura ambiente di esercizio,XR2N,,-20° C ÷ +55 ° C,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Dimensioni (LxPxH),XR2N,,"90 x 70 x 32,5 mm",XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Tensione di alimentazione,PLUS1 868,,20 ÷ 30V,DECODER SLH,,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Corrente assorbita,PLUS1 868,,10 mA / V,DECODER SLH,,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero max schede di decodifica collegabili,PLUS1 868,,50,DECODER SLH,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Decodifica segnale radio,PLUS1 868,,Tramite DECODER,DECODER SLH,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Memoria codici radio,PLUS1 868,,-,DECODER SLH,,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Collegamento,PLUS1 868,,-,DECODER SLH,,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Tensione di alimentazione,XR2N 433-868,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Frequenza di ricezione,XR2N 433-868,,433.92 Mhz - 868.35 Mhz,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Corrente assorbita,XR2N 433-868,,100 mA,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Decodifica segnale radio,XR2N 433-868,,FDS-DS-SLH-RC,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Memoria codici radio,XR2N 433-868,,248,XR4N 433-868,,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero canali,XR2N 433-868,,2,XR4N 433-868,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero uscite a relè (N.A.),XR2N 433-868,,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Portata contatti,XR2N 433-868,,"0,5 A / 120 VA",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Grado di protezione,XR2N 433-868,,IP 44,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Temperatura ambiente di esercizio,XR2N 433-868,,-20° C ÷ +55 ° C,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Dimensioni (LxPxH),XR2N 433-868,,"90 x 70 x 32,5 mm",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Tensione di alimentazione,PLUS1 433,,20 ÷ 30V~ - 24V~ (± 10%),DECODER SLH,,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Corrente assorbita,PLUS1 433,,10 mA / V~ - 25 mA / V~,DECODER SLH,,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero max schede di decodifica collegabili,PLUS1 433,,50,DECODER SLH,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Decodifica segnale radio,PLUS1 433,,Tramite DECODER,DECODER SLH,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Memoria codici radio,PLUS1 433,,-,DECODER SLH,,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Collegamento,PLUS1 433,,-,DECODER SLH,,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Tensione di alimentazione,XR2N 433-868,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Frequenza di ricezione,XR2N 433-868,,433.92 Mhz - 868.35 Mhz,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Corrente assorbita,XR2N 433-868,,100 mA,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Decodifica segnale radio,XR2N 433-868,,FDS-DS-SLH-RC,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Memoria codici radio,XR2N 433-868,,248,XR4N 433-868,,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero canali,XR2N 433-868,,2,XR4N 433-868,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero uscite a relè (N.A.),XR2N 433-868,,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Portata contatti,XR2N 433-868,,"0,5 A / 120 VA",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Grado di protezione,XR2N 433-868,,IP 44,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Temperatura ambiente di esercizio,XR2N 433-868,,-20° C ÷ +55 ° C,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Dimensioni (LxPxH),XR2N 433-868,,"90 x 70 x 32,5 mm",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Tensione di alimentazione,DECODER SLHP,,20 ÷ 30V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Corrente assorbita,DECODER SLHP,,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Decodifica segnale radio,DECODER SLHP,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Memoria codici radio,DECODER SLHP,,1000 codici (espandibile a 2000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Collegamento,DECODER SLHP,,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Tensione di alimentazione,PLUS1 868,,20 ÷ 30V,PLUS1 433,,20 ÷ 30V~ - 24V~ (± 10%),,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Corrente assorbita,PLUS1 868,,10 mA / V,PLUS1 433,,10 mA / V~ - 25 mA / V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Numero max schede di decodifica collegabili,PLUS1 868,,50,PLUS1 433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Decodifica segnale radio,PLUS1 868,,Tramite DECODER,PLUS1 433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Memoria codici radio,PLUS1 868,,-,PLUS1 433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Collegamento,PLUS1 868,,-,PLUS1 433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Tensione di alimentazione,XR2N 433-868,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Frequenza di ricezione,XR2N 433-868,,433.92 Mhz - 868.35 Mhz,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Corrente assorbita,XR2N 433-868,,100 mA,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Decodifica segnale radio,XR2N 433-868,,FDS-DS-SLH-RC,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Memoria codici radio,XR2N 433-868,,248,XR4N 433-868,,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Numero canali,XR2N 433-868,,2,XR4N 433-868,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Numero uscite a relè (N.A.),XR2N 433-868,,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Portata contatti,XR2N 433-868,,"0,5 A / 120 VA",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Grado di protezione,XR2N 433-868,,IP 44,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Temperatura ambiente di esercizio,XR2N 433-868,,-20° C ÷ +55 ° C,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Dimensioni (LxPxH),XR2N 433-868,,"90 x 70 x 32,5 mm",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK30,,a parete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK30,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK30,,10 A / 250V~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK30,,IP30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,T20 I,,ad incasso,T21 I,,,T21 IF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,T20 I,,1,T21 I,,2,T21 IF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,T20 I,,10 A / 250V,T21 I,,,T21 IF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,T20 I,,IP54,T21 I,,,T21 IF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,T20 I,,-20°C ÷ +55°C,T21 I,,,T21 IF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,T20 E,,a parete,T21 E,,,T21 EF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,T20 E,,1,T21 E,,2,T21 EF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,T20 E,,10 A / 250V,T21 E,,,T21 EF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,T20 E,,IP54,T21 E,,,T21 EF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,T20 E,,-20°C ÷ +55°C,T21 E,,,T21 EF,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK10 B,,a parete o su colonnetta,XK11 B,,a parete o su colonnetta,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK10 B,,1,XK11 B,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK10 B,,100 mA,XK11 B,,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK10 B,,IP54,XK11 B,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,XK10 B,,-20 °C +55 °C,XK11 B,,-20 °C +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Dimensioni (LxPxH),XK10 B,,72 x 35 x 100 mm,XK11 B,,72 x 35 x 100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK10,,a parete o su colonnetta,XK11,,a parete o su colonnetta,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK10,,1,XK11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK10,,100 mA,XK11,,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK10,,IP54,XK11,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,XK10,,-20 °C +55 °C,XK11,,-20 °C +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Dimensioni (LxPxH),XK10,,72 x 35 x 100 mm,XK11,,72 x 35 x 100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero spire collegabili,FG1,,1,FG2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,FG1,,24V,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Portata contatti,FG1,,250 mA / 24V,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Livelli di sensibilità indipendenti dall&apos;induttanza spira,FG1,,4,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tipologia di installazione,FG1,,su guida DIN,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Temperatura ambiente di esercizio,FG1,,-20°C ÷ +55°C,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,-,,230V~ (+5% - 10%) 50(60) Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Potenza max,-,,35 VA W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Portata contatti,-,,10 A / 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione elettroserratura,-,,12V~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione accessori,-,,500 mA / 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Temperatura ambiente di esercizio,-,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tipologia di installazione,XTR B,,a parete o su colonnetta,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,XTR B,,"Bus 2easy, a 2 fili non polarizzati 24 V",XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Consumo max,XTR B,,50 mA,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero max LETTORI collegabili su scheda con Bus2Easy,XTR B,,14 (monocanale) - 4 (bicanale),XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Grado di protezione,XTR B,,IP54,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Dimensioni (LxPxH),XTR B,,100 x 21 x 72 mm,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Formato TAG,XTR B,,"Portachiavi a 13,56 MHz",XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tipologia di installazione,XKP W 433,,a parete o su colonnetta,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Frequenza di emissione,XKP W 433,,433.92 MHz,XKP W 868,,868.35 MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Decodifica segnale radio,XKP W 433,,SLH: Rolling code criptato ad autoapprendimento,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,XKP W 433,,Alimentazione a batteria CR2450 3 W qt. 2,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Durata media batteria,XKP W 433,,2 anni,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Grado di protezione,XKP W 433,,IP54,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Dimensioni (LxPxH),XKP W 433,,72 x 21 x 100 mm,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Temperatura ambiente di esercizio,XKP W 433,,-20 °C +55 °C,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero max. di codici utente,XKP W 433,,255,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero max. di comandi,XKP W 433,,4,XKP W 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tipologia di installazione,XKP B INOX,,a parete o su colonnetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,XKP B INOX,,"Bus 2easy, a 2 fili non polarizzati 24 V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Grado di protezione,XKP B INOX,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Dimensioni (LxPxH),XKP B INOX,,72 x 21 x 100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Temperatura ambiente di esercizio,XKP B INOX,,-20 °C +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero max. di codici utente,XKP B INOX,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero max. di comandi,XKP B INOX,,2 (fino a 4 con adattatore XBR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Numero spire collegabili,FG1,,1,FG2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tensione di alimentazione,FG1,,24V,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Portata contatti,FG1,,250 mA / 24V,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Livelli di sensibilità indipendenti dall&apos;induttanza spira,FG1,,4,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tipologia di installazione,FG1,,su guida DIN,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Temperatura ambiente di esercizio,FG1,,-20°C ÷ +55°C,FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tensione di alimentazione,-,,230V~ (+5% - 10%) 50(60) Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Potenza max,-,,35 VA W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Portata contatti,-,,10 A / 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tensione di alimentazione elettroserratura,-,,12V~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tensione di alimentazione accessori,-,,500 mA / 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Temperatura ambiente di esercizio,-,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tipologia di installazione,XTR B,,a parete o su colonnetta,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Tensione di alimentazione,XTR B,,"Bus 2easy, a 2 fili non polarizzati 24 V",XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Consumo max,XTR B,,50 mA,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Numero max LETTORI collegabili su scheda con Bus2Easy,XTR B,,14 (monocanale) - 4 (bicanale),XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Grado di protezione,XTR B,,IP54,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alimentatore supplementare,Dimensioni (LxPxH),XTR B,,100 x 21 x 72 mm,XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
